gene	GSM1076115	GSM1076114
259287	-1.56	-1.59
259290	-1.56	-1.59
259292	-1.56	-1.59
259307	-0.63	-0.7
259308	-0.67	-0.78
260293	-0.6	-0.62
260425	0.11	0.18
260429	-1.56	-1.59
261726	0.54	0.58
261729	0.81	0.71
261734	-0.13	-0.11
266553	-1.56	-1.59
266629	-1.56	-1.1
266722	-0.65	-0.91
266727	0.76	0.53
266743	-0.12	-0.01
266812	-0.44	-0.49
266977	-1.56	-1.59
282617	-1.56	-1.59
282679	-0.57	-0.51
282770	-1.56	-1.59
282775	-1.56	-1.59
282809	-0.11	-0.15
282966	-1.56	-1.59
282969	-0.35	-0.37
282973	-0.54	-0.65
282974	-0.51	-0.51
282991	0.29	0.28
282996	-0.44	-0.48
283078	0.01	-0.25
283092	-1.56	-1.59
283093	-1.56	-1.59
283130	-0.57	-0.46
283149	1.78	1.7
283150	-0.82	-0.68
283152	-1.07	-0.98
283159	-1.56	-1.59
283160	-1.56	-1.59
283162	-1.56	-1.59
283189	-1.56	-1.59
283208	1.26	1.17
283209	-0.17	-0.13
283212	-0.68	-0.78
283219	-0.08	-0.15
283229	-0.2	-0.11
283232	-0.06	-0.05
283234	-0.54	-0.52
283237	0.4	0.52
283238	-0.94	-0.82
283248	0.42	-0.1
283254	-0.21	-0.22
283297	-1.56	-1.59
283298	-0.87	-1.59
283310	-0.87	-1.1
283349	0.22	0.33
283358	-0.78	-0.78
283365	-1.56	-1.59
283373	1.79	1.86
283375	-0.61	-0.63
283377	0.08	0.06
283383	-0.44	-0.59
283385	-0.78	-0.73
283417	-1.56	-1.59
283420	-1.56	-1.59
283431	-0.26	-0.21
283446	-0.44	-0.44
283455	-0.6	-0.65
283459	0.11	0.11
283464	0.52	0.72
283471	-1.56	-1.59
283489	0.81	0.79
283514	-1.56	-1.59
283518	-0.75	-0.7
283537	-0.73	-0.6
283554	-0.51	-0.5
283571	-0.46	-0.39
283576	-1.56	-1.59
283578	0.55	0.53
283600	-0.36	-0.34
283629	-0.67	-0.62
283638	2.03	1.95
283652	-0.65	-0.57
283659	-0.62	-0.61
283677	-0.51	-0.53
283726	-0.63	-0.57
283742	0.85	0.91
283748	-1.56	-1.59
283848	-1.56	-1.1
283849	-0.39	-0.39
283869	-0.68	-0.73
283870	-1.56	-1.59
283871	0.8	0.74
283897	-0.75	-0.98
283899	0.91	0.94
283927	-0.29	-0.33
283948	-0.94	-0.98
283951	0.12	0.19
283953	-1.56	-1.59
283985	-0.82	-0.7
283987	-0.26	-0.22
283989	0.21	0.22
283991	0.55	0.45
283999	-1.07	-1.59
284001	-0.36	-0.36
284004	0.01	0.03
284013	-0.94	-0.91
284018	-0.73	-0.86
284040	-1.07	-1.1
284058	1.08	1.04
284069	0.32	0.45
284071	-1.07	-0.98
284076	-1.56	-1.59
284086	-0.03	-0.05
284098	-0.34	-0.27
284099	-1.56	-1.1
284106	0.15	0.18
284110	-1.56	-0.98
284111	-0.71	-0.98
284114	-0.55	-0.75
284129	-0.04	-0.03
284131	0.33	0.28
284161	-0.13	-0.06
284194	0.73	0.26
284207	0.79	0.73
284217	-0.3	-0.42
284252	0.09	0.05
284266	-1.56	-1.59
284273	0.73	0.82
284297	0.45	0.45
284307	-0.24	-0.14
284325	0.13	0.02
284338	-1.56	-1.1
284339	-1.07	-1.59
284340	-1.56	-1.59
284346	-0.14	-0.18
284348	-1.56	-1.1
284352	1.06	1.02
284353	-0.78	-0.6
284358	-0.65	-0.61
284359	-1.56	-1.59
284361	1.57	1.49
284366	-0.73	-0.6
284382	-1.56	-1.1
284383	-1.56	-1.59
284403	-0.07	0.05
284406	-0.28	-0.28
284417	-0.67	-0.75
284418	-1.56	-1.59
284422	-0.6	-0.6
284427	-1.56	-1.59
284428	-1.56	-1.59
284434	-0.78	-0.98
284439	-0.12	-0.13
284451	-1.07	-1.59
284467	-0.6	-0.65
284485	-0.82	-0.86
284486	-1.56	-1.59
284521	-1.56	-1.59
284541	-0.49	-0.64
284546	-1.56	-1.59
284611	0.54	0.48
284612	-1.56	-0.91
284613	-0.18	-0.17
284615	0.04	0.03
284654	-0.78	-0.86
284656	-0.82	-0.82
284695	0.35	0.43
284697	-0.67	-0.61
284716	-1.07	-0.98
284723	-0.82	-0.98
284904	-0.75	-1.1
284948	-0.87	-0.86
284992	-1.56	-1.59
284996	0.51	0.43
285025	-0.26	-0.27
285126	-1.56	-1.59
285141	-0.78	-0.91
285148	0.11	0.09
285172	-0.2	-0.03
285175	-0.94	-0.78
285180	-0.87	-1.59
285193	-0.34	-0.35
285195	-0.32	-0.41
285203	0.6	0.62
285220	-1.56	-1.59
285237	0.09	0.19
285282	-0.18	-0.18
285313	1.05	1.01
285315	-0.3	-0.34
285331	-0.09	0.01
285335	-1.56	-1.59
285343	-0.19	-0.13
285362	0.66	0.68
285367	-0.15	-0.11
285368	-0.71	-0.73
285381	0.39	0.36
285382	0.35	0.33
285386	-1.56	-0.98
285440	0.01	-0.09
285489	-0.75	-0.78
285498	-1.56	-1.1
285513	-0.16	-0.16
285521	0.33	0.13
285525	-1.56	-1.1
285527	0.97	0.99
285555	-0.94	-1.59
285556	-0.75	-0.86
285588	-0.75	-0.98
285590	1.8	1.64
285598	0.36	0.28
285600	-0.38	-0.33
285601	-1.07	-1.59
285605	-0.38	-0.4
285613	-0.63	-0.61
285636	0.27	0.5
285641	-1.56	-1.59
285659	-1.56	-1.59
285671	-0.73	-0.91
285676	-0.44	-0.44
285704	0.38	0.41
285753	-0.28	-0.26
285755	-1.07	-1.59
285761	0.03	0.02
285782	-0.6	-0.57
285800	-0.73	-0.73
285848	-0.94	-0.86
285855	1.23	1.24
285888	-1.56	-1.59
285966	0.06	0.01
285971	-0.1	-0.11
285973	-0.57	-0.67
286006	-1.56	-0.98
286046	-0.37	-0.33
286053	0.12	0.15
286075	-0.13	-0.14
286077	0.29	0.22
286097	-0.26	-0.16
286128	-0.1	-0.14
286133	-0.63	-0.68
286144	-0.34	-0.36
286148	0.24	0.34
286151	-0.87	-1.1
286183	-0.56	-0.53
286187	-1.56	-1.59
286204	-0.68	-0.75
286205	-0.21	-0.03
286207	-0.1	-0.06
286256	-1.56	-1.59
286262	0.06	0.05
286319	-0.29	-0.22
286336	-0.59	-0.57
286343	1.18	1.22
286365	-1.56	-1.59
286410	-0.23	-0.09
286436	-1.56	-1.59
286451	-0.05	-0.02
286514	-1.56	-1.59
286676	-0.78	-1.1
286826	-0.33	-0.23
286827	0.09	0.59
287015	-1.56	-1.59
317649	0.06	-0.09
317662	0.18	0.13
317671	-0.36	-0.31
317701	-1.56	-1.59
317703	-1.56	-1.59
317719	-0.67	-0.75
317761	-0.94	-0.75
317762	-0.5	-0.52
317772	-1.56	-1.59
317781	0.37	0.34
319100	-1.56	-1.59
319101	-1.56	-1.1
326340	-0.94	-0.98
326624	-0.67	-0.58
326625	0.25	0.15
327657	-0.87	-0.91
333926	-0.28	-0.24
333929	-1.56	-0.98
333932	-1.07	-0.82
337867	0.45	0.44
337876	0.01	-0.07
337878	-1.56	-1.59
337880	-1.56	-1.59
337959	-1.56	-1.59
338094	-1.56	-1.59
338321	-0.94	-0.82
338322	-0.78	-0.73
338323	-1.56	-1.59
338339	-0.39	-0.55
338376	-1.56	-1.59
338382	-0.16	-0.23
338398	-1.56	-1.59
338440	-1.56	-1.1
338442	-0.6	-1.1
338557	-1.56	-1.1
338567	-1.56	-1.59
338596	-0.82	-0.98
338599	-1.56	-1.59
338645	-1.56	-1.59
338657	-0.21	-0.23
338661	-1.56	-1.59
338662	-1.56	-1.59
338675	-1.56	-1.59
338692	-0.12	-0.21
338699	-0.23	-0.26
338707	-0.75	-0.65
338751	-1.56	-1.59
338755	-1.56	-1.59
338761	-1.56	-1.59
338773	0.85	0.81
338785	-0.94	-0.82
338811	-0.44	-0.53
338879	-0.87	-0.82
338917	-0.82	-0.91
338949	-0.58	-0.5
339105	-0.43	-0.45
339122	0.85	0.9
339123	0.55	0.44
339145	-1.56	-1.59
339168	-0.73	-0.82
339175	0.05	0.11
339210	-1.56	-1.59
339221	-1.56	-1.59
339229	-0.31	-0.36
339230	0.56	0.55
339231	-0.02	-0.05
339287	1.08	1.12
339291	-1.56	-1.59
339302	-1.07	-1.59
339324	0.41	0.49
339327	-0.23	-0.26
339344	0.24	0.14
339345	-1.56	-1.1
339366	0.98	0.99
339390	-1.56	-1.59
339398	-1.07	-0.98
339403	-1.56	-1.59
339416	-1.56	-1.1
339448	0.07	0.03
339451	0.32	0.25
339453	-0.56	-0.55
339456	-1.56	-1.59
339479	-0.56	-0.65
339487	-0.05	-0.05
339488	-0.82	-1.1
339501	-1.07	-0.98
339512	-1.07	-1.59
339559	-0.47	-0.48
339665	1.08	1.32
339669	-1.56	-1.59
339745	-0.06	0.04
339766	-0.29	-0.3
339768	-0.87	-0.86
339778	-1.56	-1.59
339779	-1.56	-1.59
339804	-1.07	-1.1
339829	-0.63	-0.5
339834	-0.94	-0.7
339855	-1.56	-1.59
339896	-0.82	-0.78
339906	-1.56	-0.98
339965	-0.94	-0.65
339967	-1.07	-0.91
339976	-0.75	-0.75
339977	-1.56	-1.59
339983	-0.48	-0.45
340024	-1.07	-1.1
340061	0.45	0.37
340069	-1.56	-1.59
340075	0.35	0.5
340120	-1.56	-1.59
340146	-0.26	-0.4
340152	-0.67	-0.86
340156	-0.94	-0.78
340168	-0.75	-1.59
340205	-1.07	-1.1
340260	-0.56	-0.55
340267	-0.37	-0.32
340273	-1.07	-1.59
340277	-0.39	-0.45
340348	-0.55	-0.53
340351	-0.51	-0.41
340359	-0.62	-0.7
340419	0.91	1.16
340481	0.22	0.3
340485	-0.38	-0.43
340527	-0.2	-0.31
340529	-0.52	-0.48
340543	-0.87	-0.73
340547	-1.56	-1.59
340554	-0.18	-0.21
340562	-1.56	-1.59
340578	-0.78	-0.56
340596	-0.82	-1.1
340654	-1.56	-1.59
340665	-0.73	-0.82
340706	-1.56	-1.59
340719	-0.26	-0.22
340745	-1.56	-0.98
340784	-1.56	-1.59
340895	-1.56	-1.59
340980	-1.56	-1.59
340990	-0.87	-0.91
341032	-1.56	-1.1
341116	-1.56	-1.59
341152	-1.56	-1.59
341208	-1.56	-1.59
341276	-1.56	-1.59
341277	-1.56	-1.59
341346	-1.56	-1.59
341359	-0.82	-0.98
341392	-1.56	-1.1
341405	-1.56	-1.59
341416	-1.56	-1.59
341640	-0.56	-0.55
341676	-0.94	-0.98
341799	-1.56	-1.59
341880	-1.56	-1.59
342035	-0.04	0.06
342125	-0.59	-0.54
342184	0.99	1.15
342346	-0.65	-0.56
342357	-0.5	-0.48
342371	1.07	1
342372	-0.67	-0.63
342510	-1.56	-1.59
342527	-0.35	-0.63
342574	-1.56	-1.59
342618	-1.56	-1.59
342667	-0.15	-0.35
342865	-0.78	-0.86
342897	-1.56	-1.59
342898	-1.56	-1.59
342918	-0.87	-1.59
342933	-1.56	-1.59
342945	0.02	0
342977	-0.94	-0.78
342979	-0.54	-0.65
343035	-1.07	-1.59
343099	-0.78	-0.57
343169	-1.56	-1.59
343171	-1.56	-1.59
343172	-1.56	-1.59
343263	-1.56	-1.59
343413	-1.56	-1.59
343450	-0.94	-0.82
343472	-1.56	-1.59
343521	-1.56	-1.1
343578	-1.56	-1.59
343637	-1.56	-1.1
343641	-1.56	-1.59
343702	-1.56	-0.98
343930	-1.56	-1.59
343990	-0.63	-0.6
344018	-1.56	-1.59
344022	-1.56	-1.59
344148	-0.54	-0.55
344167	-1.56	-1.59
344191	-0.33	-0.32
344387	-0.87	-0.98
344558	0.31	0.25
344657	-1.56	-1.59
344658	-1.56	-0.98
344752	-1.56	-1.59
344758	-0.22	-0.2
344805	-0.78	-0.67
344807	-0.68	-0.82
344838	-0.94	-0.75
344892	-1.56	-1.59
344901	-1.07	-1.1
344905	-1.07	-1.1
345079	-0.87	-0.73
345193	-1.56	-1.59
345222	-0.56	-0.53
345274	-0.71	-0.91
345275	-0.87	-0.82
345456	-1.56	-1.1
345462	-0.78	-0.78
345557	-1.56	-1.1
345611	0.79	-0.11
345643	-1.56	-0.91
345651	-1.56	-1.1
345757	0.04	0.1
345778	0.02	0.05
345895	-1.07	-1.1
345930	-1.07	-1.1
346171	0.01	0.08
346288	-0.94	-1.1
346389	-1.56	-0.63
346525	-1.56	-1.59
346562	-1.56	-1.59
346653	-0.73	-0.75
346673	-1.56	-1.59
346689	-0.28	-0.27
347051	-0.75	-1.1
347148	-0.71	-0.65
347168	-1.56	-1.59
347169	-1.56	-1.59
347240	-0.26	-0.3
347252	-0.94	-0.98
347365	-1.07	-1.1
347404	-0.21	-0.13
347454	-1.56	-1.59
347475	-1.56	-1.59
347487	-1.56	-1.59
347516	-1.56	-0.91
347541	-1.56	-1.59
347730	-0.59	-0.63
347731	-0.78	-0.75
347732	-0.94	-0.82
347733	1.73	1.69
347734	1.04	1.11
347735	0.29	0.36
347736	-1.56	-1.59
347741	-1.56	-1.59
347853	-1.56	-1.59
347902	-0.45	-0.43
348013	-0.94	-0.82
348093	0.53	0.78
348094	-1.07	-1.59
348110	0.5	0.51
348180	0.56	0.63
348235	-0.07	0.16
348487	-0.56	-0.55
348654	-0.42	-0.25
348793	-0.23	-0.21
348801	-1.07	-1.59
348807	-0.58	-0.55
348932	-1.07	-0.67
348938	-0.23	-0.23
348980	-0.45	-0.44
348995	-0.08	0.02
349136	-1.56	-1.59
349149	-0.61	-0.56
349633	-0.71	-0.68
349667	-0.59	-0.91
350383	-1.56	-1.59
352909	-0.44	-0.46
353116	0.51	0.56
353164	-1.56	-1.59
353189	-1.56	-1.59
353238	-1.56	-1.59
353274	0.36	0.37
353288	-0.87	-0.82
353299	-1.56	-1.1
353322	-0.05	-0.24
353323	-1.56	-1.59
353345	-1.56	-1.59
353376	-0.59	-0.68
353500	-0.6	-0.57
353514	-0.87	-1.59
359710	-1.56	-1.59
359948	1.27	1.06
360023	0.24	0.5
360200	-1.07	-0.86
360203	-1.56	-1.59
360226	-1.56	-1.1
373156	-0.31	-0.39
373509	1.33	1.36
373863	-0.44	-0.4
374291	1.07	0.99
374308	-1.56	-1.59
374354	0.37	0.35
374355	-1.56	-1.59
374378	1.38	1.45
374403	-0.71	-0.86
374407	-0.94	-1.59
374454	-1.56	-1.59
374462	-0.75	-0.5
374470	-1.56	-1.59
374569	-0.63	-0.73
374618	-0.39	-0.35
374654	0.27	0.25
374655	0.33	0.35
374659	-0.08	-0.05
374739	-0.42	-0.49
374768	-1.07	-0.98
374786	-0.94	-0.64
374864	-1.07	-1.59
374868	1.11	1.11
374882	0.04	0.03
374897	-0.2	-0.32
374907	-0.55	-0.53
374928	-0.28	-0.26
374946	-0.54	-0.58
374955	-0.78	-1.1
374969	0.11	0.05
374973	-1.07	-1.1
374977	-1.07	-1.59
375033	1.16	1.34
375035	0.34	0.42
375056	1.21	1.2
375061	-0.62	-0.61
375189	-1.56	-0.82
375190	-0.61	-0.65
375287	-0.02	0
375298	-0.94	-0.75
375316	-1.56	-0.98
375323	-0.47	-0.44
375337	-1.56	-1.59
375341	-0.71	-0.57
375387	-0.4	-0.44
375444	0.17	0.11
375449	1.56	1.39
375484	0.4	0.5
375567	-1.07	-0.5
375611	-1.56	-1.59
375612	-1.07	-1.59
375616	-0.18	-0.23
375686	-1.56	-0.86
375704	-0.44	-0.43
375743	-0.12	-0.07
375748	0.14	0.19
375757	1.52	1.47
375759	-0.65	-0.68
375775	0.1	-0.02
375790	2.1	1.88
375791	-1.56	-1.59
376132	-1.56	-1.59
376497	0.23	0.24
376940	-0.46	-0.42
377007	-0.62	-0.5
377047	-1.56	-1.59
377677	0.34	0.21
377841	-1.56	-1.59
378807	-1.56	-1.59
378884	-0.42	-0.35
378925	-1.56	-1.59
386617	-0.28	-0.21
386618	-1.07	-1.59
386675	-1.56	-1.59
386724	-0.1	-0.21
386746	-1.56	-1.59
387103	-0.37	-0.27
387104	-0.65	-0.53
387119	-0.44	-0.39
387129	-1.56	-1.1
387263	0.44	0.51
387332	-1.56	-1.59
387338	0.22	0.14
387357	-0.75	-0.78
387496	0.29	0.1
387509	1.47	1.22
387521	0.97	0.93
387597	-0.45	-0.41
387601	-1.56	-1.1
387640	-0.47	-0.39
387694	-0.94	-0.7
387700	-0.63	-0.55
387712	-0.75	-0.86
387718	-1.56	-1.59
387733	-0.59	-0.58
387748	-1.56	-1.59
387755	-0.87	-0.75
387758	0.01	0.02
387763	-0.56	-0.7
387787	-0.34	-0.31
387804	-0.29	-0.24
387836	-1.56	-1.59
387837	-1.56	-1.59
387849	-0.37	-0.32
387856	-0.65	-0.78
387885	-1.07	-0.91
387890	-1.56	-1.59
387893	0.92	0.96
387911	-1.56	-1.1
387914	-0.45	-0.51
387921	0.46	0.46
387923	-0.36	-0.4
387990	-1.56	-1.59
388015	-0.48	-0.43
388021	-0.54	-0.35
388121	-0.52	-0.62
388125	-1.07	-1.59
388228	0.29	0.27
388272	0.23	0.18
388284	-0.94	-0.98
388323	-0.78	-0.78
388324	-0.55	-0.53
388325	-1.07	-1.59
388335	-0.44	-0.46
388336	-0.54	-0.64
388341	-0.1	-0.04
388364	-1.56	-1.59
388381	-1.56	-0.82
388389	-0.62	-0.6
388394	-1.56	-0.98
388403	-0.21	-0.23
388419	-1.56	-1.59
388531	-0.65	-0.57
388533	-1.56	-1.59
388536	0.09	0.05
388551	-1.56	-1.59
388552	0	-0.06
388555	-1.56	-1.59
388561	-0.38	-0.26
388564	-0.38	-0.32
388585	-1.56	-1.1
388588	0.31	0.27
388591	-0.55	-0.47
388595	-0.73	-0.82
388610	0.15	0.22
388611	-0.94	-0.91
388630	-0.03	-0.12
388633	-0.94	-1.59
388646	0.22	-0.28
388649	-0.87	-0.98
388650	-0.38	-0.3
388662	1.07	0.6
388695	-0.12	-0.11
388722	-0.17	-0.21
388730	-0.36	-0.37
388743	-1.56	-1.59
388799	-0.82	-1.1
388818	-1.56	-1.59
388849	-1.07	-1.1
388886	-0.19	-0.22
388931	-0.54	-0.55
388946	-1.56	-1.59
388962	0.25	0.2
388963	-0.46	-0.45
388969	0.16	0.1
389015	-1.56	-1.59
389058	-1.56	-1.59
389072	0.49	0.26
389073	-0.71	-0.56
389075	-1.56	-1.59
389090	-1.56	-1.59
389118	-0.63	-0.57
389124	-1.56	-1.59
389125	0.19	0.01
389136	1.82	1.73
389158	-1.56	-1.59
389161	-0.73	-0.86
389170	-0.54	-0.49
389177	-1.56	-0.98
389197	-0.67	-0.78
389203	0.09	0.05
389206	-0.26	-0.18
389207	-1.56	-1.59
389208	-1.56	-1.59
389257	-1.56	-1.59
389320	-1.56	-1.59
389333	-0.59	-0.49
389336	-1.56	-1.59
389337	-0.5	-0.52
389362	0.08	-0.07
389383	-1.56	-1.59
389384	-0.61	-0.55
389396	-1.56	-1.59
389400	-1.56	-1.59
389421	-1.56	-0.86
389432	-0.17	-0.13
389434	-0.94	-1.1
389493	-0.68	-0.73
389541	0.61	0.49
389549	-1.56	-1.59
389558	-0.49	-0.32
389610	-0.43	-0.34
389643	-0.71	-1.59
389668	-1.56	-1.59
389677	-0.07	0.11
389692	-0.67	-0.73
389761	-1.07	-1.59
389792	1.12	1.18
389799	-1.07	-1.1
389816	-1.56	-1.1
389840	-0.53	-0.53
389856	-0.17	-0.21
389895	-0.82	-0.86
389941	-0.39	-0.36
390010	-0.87	-0.86
390038	-1.56	-1.59
390054	-1.56	-1.59
390058	-1.56	-1.59
390059	-1.56	-1.59
390063	-1.56	-1.59
390064	-1.56	-1.59
390066	-1.56	-1.59
390067	-1.56	-1.59
390072	-0.94	-0.91
390077	-1.56	-1.59
390079	-1.56	-1.59
390081	-1.56	-1.59
390083	-1.56	-1.59
390084	-1.56	-1.59
390093	-1.56	-1.59
390110	-1.56	-1.1
390144	-1.56	-1.59
390148	-1.56	-1.59
390151	-1.56	-1.59
390154	-1.56	-1.59
390157	-1.56	-1.59
390162	-1.56	-1.59
390167	-1.56	-1.59
390168	-1.56	-1.59
390174	-1.56	-1.59
390181	-1.56	-1.59
390191	-1.56	-1.59
390195	-1.56	-1.59
390197	-1.56	-1.59
390199	-1.56	-1.59
390201	-0.94	-1.1
390205	-0.53	-0.65
390212	-1.56	-1.59
390243	-1.56	-1.59
390259	-1.07	-1.59
390260	-1.56	-1.59
390264	-1.56	-1.59
390265	-1.56	-1.59
390275	-1.56	-1.59
390321	-1.56	-1.59
390323	-1.56	-1.59
390326	-1.56	-1.59
390327	-1.56	-1.59
390429	-1.56	-1.59
390431	-1.56	-1.59
390437	-1.56	-1.59
390439	-1.56	-1.59
390442	-1.56	-1.59
390443	-1.56	-1.59
390445	-0.65	-0.67
390594	-0.73	-1.1
390595	-0.78	-0.73
390616	-1.07	-0.91
390637	-0.2	-0.19
390648	-1.56	-1.59
390649	-1.56	-1.59
390667	-1.56	-1.1
390748	-1.56	-1.59
390790	-0.44	-0.48
390792	-1.56	-1.59
390882	-1.56	-1.59
390883	-1.56	-1.59
390916	0.36	0.37
390928	-0.87	-0.78
390937	-1.56	-1.59
390992	-1.56	-1.59
390999	-0.94	-0.91
391002	0.15	0.12
391013	-1.07	-1.1
391059	0.66	0.62
391107	-1.56	-1.59
391112	-1.56	-1.59
391123	-0.94	-1.1
391189	-1.56	-1.59
391191	-1.56	-1.59
391211	-1.56	-1.59
391253	-1.56	-1.59
391356	-0.05	-0.04
391365	-0.63	-0.68
391475	-1.07	-0.86
391723	-1.56	-1.59
392138	-1.56	-1.59
392255	-0.41	-0.46
392275	-0.62	-0.59
392307	-0.42	-0.4
392309	-1.56	-1.59
392390	-1.56	-1.59
392391	-1.56	-1.59
392399	-1.56	-1.59
392465	-1.56	-1.59
392509	-1.56	-1.59
392617	-0.16	-0.19
392636	-1.07	-0.82
392862	-0.87	-0.82
393046	-1.56	-1.59
399473	0.35	0.43
399474	-0.03	-0.08
399512	-0.36	-0.38
399664	1.17	1.26
399665	0	-0.03
399671	-1.56	-1.1
399687	0.77	0.89
399693	-1.56	-1.59
399694	-0.21	-0.25
399697	-1.56	-1.59
399814	-1.56	-1.59
399823	-1.56	-1.59
399909	1.54	1.53
399947	-1.56	-1.59
399949	-0.46	-0.52
399967	-1.07	-0.86
399979	1.05	1.05
400120	-1.56	-1.59
400224	-1.56	-1.1
400258	-1.56	-1.59
400451	0	-0.05
400506	0.81	0.85
400566	-1.07	-1.1
400569	0.06	-0.02
400629	-1.56	-1.59
400668	-1.07	-0.91
400673	-0.06	-0.08
400745	-0.6	-0.58
400746	-1.07	-0.86
400793	-0.44	-0.42
400916	-0.09	-0.25
400954	-0.28	-0.36
400961	0.22	0.34
401024	-1.56	-1.59
401036	-0.54	-0.73
401097	-1.07	-0.98
401124	-1.56	-1.59
401138	-1.56	-1.59
401145	-0.54	-0.51
401190	-0.71	-0.56
401207	-0.26	-0.2
401236	-1.56	-1.59
401251	-1.56	-1.59
401258	-0.94	-1.1
401262	-1.07	-1.59
401265	-0.94	-0.91
401387	-0.65	-0.65
401399	-0.65	-0.7
401409	-0.87	-0.98
401466	0.3	0.46
401474	-0.73	-0.63
401494	-0.13	-0.03
401498	-1.56	-1.59
401541	-0.47	-0.45
401546	-0.65	-0.65
401548	0.93	1.06
401551	-1.07	-0.7
401565	-1.07	-1.59
401612	-0.37	-0.39
401647	-1.07	-1.59
401665	-1.56	-1.59
401720	-0.36	-0.34
401934	-0.56	-0.63
401944	-1.56	-0.98
402055	-0.12	-0.09
402117	-1.56	-1.59
402135	-1.56	-1.59
402160	-0.82	-0.98
402317	-1.56	-1.59
402381	-1.56	-1.59
402415	-0.63	-0.67
402569	-1.56	-1.59
402665	0.24	0.16
402682	-0.34	-0.33
403253	-1.56	-1.59
403257	-1.56	-1.59
403273	-1.56	-1.59
403274	-1.56	-1.59
403277	-1.56	-1.59
403278	-1.56	-1.59
403282	-1.56	-1.59
403284	-1.56	-1.59
403313	-0.25	-0.17
403314	-1.56	-1.1
403341	0.22	0.12
404037	-0.2	-0.36
404093	0.58	0.62
404217	0.1	0.33
404220	-1.56	-1.59
404281	-1.56	-1.59
404550	-0.71	-0.57
404636	0.22	0.24
404672	0.52	0.58
405753	-1.56	-1.59
405754	-0.63	-0.68
407738	-1.07	-0.7
407977	-0.19	-0.23
408187	-1.56	-1.59
408263	-1.07	-0.75
414062	-0.54	-0.82
414149	-1.56	-1.1
414152	-1.56	-1.59
414157	-1.07	-0.98
414301	-1.56	-1.1
414328	-0.11	-0.15
414332	-1.56	-1.59
414918	-0.32	-0.27
415116	0.41	0.59
415117	-0.73	-0.61
431704	-1.56	-1.59
431705	-1.56	-1.59
431707	-0.71	-0.91
439996	1.29	-0.19
440026	0.57	0.66
440073	-0.67	-0.7
440077	-0.57	-0.82
440087	-1.07	-1.59
440093	-1.56	-1.59
440097	-0.82	-1.59
440138	0.37	0.33
440145	0.06	0.23
440163	-1.56	-1.59
440193	-0.62	-0.61
440275	0.53	0.65
440279	-0.67	-0.57
440335	-1.56	-1.59
440387	-1.56	-0.91
440400	1.18	1.04
440435	-1.07	-0.91
440498	-0.73	-0.61
440503	-0.82	-0.65
440567	1.04	1
440574	1.17	1.13
440590	-0.94	-0.98
440603	-0.68	-0.98
440689	-1.56	-1.59
440695	-1.56	-1.59
440699	-1.56	-1.59
440730	-1.07	-0.98
440804	-0.71	-0.91
440829	-0.82	-0.82
440836	-1.07	-1.59
440955	-1.56	-1.59
440956	-1.56	-1.59
441024	-0.17	-0.1
441027	-0.75	-0.82
441054	-0.75	-0.65
441061	-0.87	-0.75
441151	-0.4	-0.37
441161	-0.82	-0.64
441376	-0.82	-0.82
441381	0.03	0.02
441476	-1.07	-1.1
441478	-0.63	-0.55
441509	-1.56	-1.59
441549	-0.53	-0.49
441608	-1.56	-1.59
441631	0.23	-0.22
441639	-1.56	-1.59
441669	-1.56	-1.59
441670	-1.56	-1.59
441864	-0.87	-0.75
441869	-1.56	-1.59
441911	-1.56	-1.59
441933	-1.56	-1.59
442038	-1.56	-1.59
442117	-0.78	-0.78
442191	-1.56	-1.59
442194	-1.56	-1.59
442213	0.05	0.16
442721	-1.56	-1.59
445372	0.04	-0.33
448834	-1.07	-1.1
474343	-1.56	-1.59
474344	-0.55	-0.61
474354	-1.56	-1.59
474381	-1.56	-1.59
474384	-0.09	-0.13
492311	-0.45	-0.31
493753	1.18	1.25
493829	-1.07	-0.75
493856	0.34	0.42
493860	-0.53	-0.54
493861	-0.57	-0.57
493869	0.95	1.11
493901	-1.56	-1.59
493911	-0.04	0.01
494143	-0.36	-0.33
494188	-0.82	-0.78
494470	-0.31	-0.45
494551	-1.56	-1.59
497189	-0.71	-0.82
497190	-1.56	-0.98
497661	0.82	0.81
503497	-1.56	-1.59
503542	-0.94	-1.1
504180	-1.56	-1.59
541468	-0.13	-0.18
541565	-0.34	-0.25
541578	0.11	0.04
548313	-1.56	-1.59
548593	0.01	0.01
548596	-0.94	-0.91
548645	0.27	0.23
550631	0.18	0.16
552889	1.33	1.36
553115	0.91	0.82
553158	-0.5	-0.5
554235	-1.56	-1.1
554251	-0.68	-0.45
554313	-0.94	-0.75
574414	-0.75	-0.64
574537	-1.56	-1.59
594855	-0.87	-1.1
594857	-0.94	-1.59
606495	-0.21	-0.19
613212	-1.56	-1.59
613227	-1.56	-1.59
619189	-0.82	-0.82
619208	-0.32	-0.28
619279	0.53	0.6
619373	-0.87	-0.91
641371	-1.56	-1.1
641649	-0.61	-0.64
641700	-0.14	-0.29
642273	-0.26	-0.26
642475	-0.78	-0.75
642597	-1.56	-1.1
642636	-1.56	-1.59
642658	0.15	0.01
642843	-0.55	-0.49
642938	-0.44	-0.63
642968	-1.56	-1.59
642987	-1.56	-1.59
643008	-0.82	-0.73
643037	-0.78	-0.75
643155	0.56	0.72
643226	-1.56	-1.59
